scenario_id,territorial_target_type,territorial_target_id,controller_scenario_polity_id,control_status,source_confidence,source_id,notes
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000410_r+001277,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000409_r+001277,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000408_r+001277,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000407_r+001277,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000406_r+001277,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000376_r+001277,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000375_r+001277,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000374_r+001277,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000373_r+001277,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000371_r+001277,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000411_r+001278,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000410_r+001278,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000407_r+001278,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000377_r+001278,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000376_r+001278,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000375_r+001278,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000374_r+001278,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000372_r+001278,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000371_r+001278,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000412_r+001279,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000411_r+001279,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000410_r+001279,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000409_r+001279,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000379_r+001279,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000378_r+001279,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000377_r+001279,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000375_r+001279,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000412_r+001280,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000411_r+001280,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000410_r+001280,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000409_r+001280,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000380_r+001280,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000379_r+001280,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000409_r+001281,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000404_r+001281,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000403_r+001281,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000400_r+001281,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000399_r+001281,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000380_r+001281,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000410_r+001282,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000409_r+001282,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000405_r+001282,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000404_r+001282,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000382_r+001282,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000381_r+001282,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000380_r+001282,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000410_r+001283,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000384_r+001283,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000383_r+001283,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000382_r+001283,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000411_r+001284,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000410_r+001284,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000403_r+001284,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000385_r+001284,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000384_r+001284,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000413_r+001285,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000412_r+001285,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000411_r+001285,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000386_r+001285,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000385_r+001285,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000413_r+001286,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000412_r+001286,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000411_r+001286,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000389_r+001286,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000386_r+001286,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000413_r+001287,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000412_r+001287,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000411_r+001287,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000391_r+001287,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000390_r+001287,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000389_r+001287,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000388_r+001287,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000387_r+001287,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000414_r+001288,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000413_r+001288,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000412_r+001288,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000393_r+001288,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000392_r+001288,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000388_r+001288,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000414_r+001289,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000413_r+001289,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000399_r+001289,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000398_r+001289,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000397_r+001289,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000396_r+001289,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000395_r+001289,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000394_r+001289,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000393_r+001289,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000414_r+001290,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000413_r+001290,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000412_r+001290,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000401_r+001290,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000400_r+001290,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000399_r+001290,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000398_r+001290,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000397_r+001290,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000396_r+001290,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000395_r+001290,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000413_r+001291,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000404_r+001291,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000403_r+001291,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000402_r+001291,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000401_r+001291,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000413_r+001292,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000412_r+001292,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000406_r+001292,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000405_r+001292,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000404_r+001292,,UNRESOLVED,MEDIUM,src_9d6f03b5c85f,"winner margin is smaller than the source's own positional uncertainty (2.98 km) could move the boundary — cartographic uncertainty, NOT a historical dispute"
