land_fragment_id,parent_hex_id,land_subject_or_component_id,canonical_water_type,is_terrestrial_hex,land_area_km2,land_fraction_of_hex,geometry_sha256,geometry_source,identity_algorithm_version
lfr_cacb013f970b6b,h6000_q-001353_r+001839,hsub_iceland_main_island,OCEAN,False,0.159950398,0.028188,cdee7187713d6adfe99fbbd7e09bd15efca54eb3415f849ccfb53d32af9951bf,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_2ccad2b550d3fa,h6000_q-001349_r+001839,hsub_iceland_main_island,OCEAN,False,0.243127288,0.042849,9be35f7b9004e33307a1f832f3acf7700bc14ee0e09964f106136b1bd054dc1e,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_1a6da7d3f53789,h6000_q-001348_r+001839,hsub_iceland_main_island,OCEAN,False,1.722856172,0.303643,81d90faf622bf2715ee6df0b536e73de203ef94cbf72c7b2d9e4d1c3809ead9f,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_41bd0dd2792aaf,h6000_q-001347_r+001839,hsub_iceland_main_island,OCEAN,False,2.466104371,0.434591,a29eb5ef4b0eece0987bd1988a96de32634f02b4471ed1585adbfebd66870cd4,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_ca3fd3e9c550c3,h6000_q-001346_r+001839,hsub_iceland_main_island,OCEAN,False,1.383001356,0.243742,9fe2c2e1fa7c325293a69bc3302fea257a05c2d104d8b131757821892db957a6,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_629b538a9db294,h6000_q-001341_r+001839,hsub_iceland_main_island,OCEAN,False,1.14405397,0.201645,487b6e2ee2d9e216015d0ee84bdb474e8a50294eb14e964b9ebd570814d7f480,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_44aaec0d80f606,h6000_q-001337_r+001839,hsub_iceland_main_island,OCEAN,False,1.893432379,0.347568,8accd8eb57a8866bf723e57ecb09340f4290588933a5742417babe42aa8df18e,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_a4619da6b83b4d,h6000_q-001336_r+001839,hsub_iceland_main_island,OCEAN,False,1.822966532,0.321262,a714ed14106739c4579c047567ecca4910828456724a866777ae5d3f25cc99cf,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_5488814087b02a,h6000_q-001353_r+001840,hsub_iceland_main_island,OCEAN,False,0.511681174,0.090329,a09d5791b3b6709be31c2fe10babee1dd0d878516fb779ddee228488e20bc605,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_ea66cc44bc1811,h6000_q-001352_r+001840,hsub_iceland_main_island,OCEAN,False,0.766146606,0.135239,82fa198990b1473538be5ef2e6abc166643a108724e67f2e4b18ccfce9e9cdff,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_337edab99cd20f,h6000_q-001351_r+001840,hsub_iceland_main_island,OCEAN,False,2.146376406,0.378818,935d19ee8363a7f90b4443785e3360b6cb0d5bba22a00ad32083d943d570acc0,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_4a232d03ece86e,h6000_q-001367_r+001842,hsub_iceland_main_island,OCEAN,False,2.759251208,0.488266,31ebe45ecd0fdb662014777b68fb028fab60f1bfbaebb7a4edd91bf36561d1d9,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_c62daa717e5797,h6000_q-001368_r+001843,hsub_iceland_main_island,OCEAN,False,0.549094827,0.097308,e8360fff759bd4fb315bff15bbaad1ae941a0080add5d4bd6b873f54fcff6405,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_bfa922e51c4df3,h6000_q-001368_r+001844,hsub_iceland_main_island,OCEAN,False,0.031704838,0.005622,d70213ac47d4ef0a57115c1a4fddf759807ebf0fe1d2054eb9f319bb9ce35164,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_04296e725265d1,h6000_q-001367_r+001844,hsub_iceland_main_island,OCEAN,False,0.414305392,0.073495,019f7afbecd555605c9ee7a56033d31b974031c181748821372518e51fe7e8b1,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_a97a2515001c15,h6000_q-001362_r+001844,hsub_iceland_main_island,OCEAN,False,2.624225684,0.465569,ad780d8e3db5c061ca1ec74bd8d101756b71d6f6d7752a3594659f0b46984046,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_5032fb18b56e1c,h6000_q-001361_r+001844,hsub_iceland_main_island,OCEAN,False,0.822953543,0.145964,950ada21b830afa86dcba143abf28fa66d94283c2f7f22f48efd87a3ec10de98,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_7cf5d1cff41426,h6000_q-001366_r+001845,hsub_iceland_main_island,OCEAN,False,2.160952087,0.383915,58f6134df543afec6eba5f5bb9cef55ef44d8feeaa03f20be5cc1353d5ec2603,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_df71de146cfaa4,h6000_q-001364_r+001845,hsub_iceland_main_island,OCEAN,False,1.898408502,0.337315,ca4144a6354e5328a5786a7ed4bda0037fda5e4b3c94dcbf70a5f71cb44ce1cc,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_6f852487ff546b,h6000_q-001360_r+001845,hsub_iceland_main_island,OCEAN,False,1.523181598,0.270584,6963a07e6aaa36c19b6922d550beba019a4255afeacca500fc5fe4bda594826f,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_d035a53e5ed06e,h6000_q-001365_r+001846,hsub_iceland_main_island,OCEAN,False,0.019927643,0.003544,b535e71289ac640b3bba083df5a38f198f347e59052a2784ec87f074a5a3c7a3,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_90acfecedcc3e0,h6000_q-001355_r+001846,hsub_iceland_main_island,OCEAN,False,1.447264472,0.259263,4753575b6db2237c2f6a94c5b7305706f0cd7b1ed6c0bb009285eb70a187ccbd,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_847822b064e357,h6000_q-001354_r+001846,hsub_iceland_main_island,OCEAN,False,0.300267996,0.053439,6ed8a9b03971c4466dca62f22c83bee7a5949a4b0f8250dba93dcfe75d1b7df9,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_6a2ffa1b27c4a2,h6000_q-001352_r+001846,hsub_iceland_main_island,OCEAN,False,1.483660187,0.264008,e61bfbfd60a718fea0044621164a7df0c24fe9a244afd5881cdb5d42d58a9912,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_122a16ff6cf3a0,h6000_q-001359_r+001847,hsub_iceland_main_island,OCEAN,False,0.687675139,0.122502,e553efbfb721dc8400afde5e0c50285840b749742fab9836c22e10fff2f370df,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_405dcd9a9b992b,h6000_q-001358_r+001847,hsub_iceland_main_island,OCEAN,False,0.686688919,0.122352,6822ff9a26be9bceaaea5edc5099590ca45700f00ad2328250a42a822186f0e1,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_21316acb13a52f,h6000_q-001356_r+001847,hsub_iceland_main_island,OCEAN,False,1.16549855,0.207675,0d7475d2edab3f8b8169362cbf4113efb8ea9d4274c5f4c504bb998ff53d572b,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_120b0313d572e1,h6000_q-001352_r+001847,hsub_iceland_main_island,OCEAN,False,2.521085221,0.449306,5a389c7b7cf4e19f6d15fa68df9538157282ccbf63f29eb2afc7e8bd8bcaa9c9,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_253d28ccc1cd44,h6000_q-001357_r+001848,hsub_iceland_main_island,OCEAN,False,0.257223747,0.045892,ae524543c66ea0f590524292f736f6a6665a2a09a28c61645e972ec070492bae,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_aa77d3bf2d306c,h6000_q-001355_r+001848,hsub_iceland_main_island,OCEAN,False,1.825675177,0.325934,6484c776a4c649b00dfb2b303ff34a1d9ba92b1a7971a90a90a06234e7461bc5,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_a7edb2323dffb2,h6000_q-001353_r+001848,hsub_iceland_main_island,OCEAN,False,2.708419079,0.483541,a0a40318276c4fbcc6ef474bce000210fb7990a20b4ce9d9459c13a39c72fa76,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_40416850816746,h6000_q-001352_r+001848,hsub_iceland_main_island,OCEAN,False,0.648240223,0.115693,1657c39f7546a97ba233a0b8af92812ae69051cd08fc6921bd7a08fa907d021f,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_c056d740150dd1,h6000_q-001353_r+001849,hsub_iceland_main_island,OCEAN,False,1.598698439,0.285843,7214318d14f49ae792cb5e357ee56f71e74132376f120753e15b4307d39e7fa3,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_f2557a35569989,h6000_q-001352_r+001849,hsub_iceland_main_island,OCEAN,False,1.295923817,0.231624,83640ca6014a01665a447e18220d4258332aefefde6bcdb0d210bd160d509613,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_d2f20d36bad8d3,h6000_q-001350_r+001849,hsub_iceland_main_island,OCEAN,False,2.230265131,0.401224,599a50b63cd1eada0e34f122a58b06c8dbe504be6a2dc899c0e6771820d5c543,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_98f14f85cfaf06,h6000_q-001355_r+001850,hsub_iceland_main_island,OCEAN,False,0.738765096,0.132188,4e1525fb315106684000a04b4dcae74ee033cdbafe46126f9062370ced3f2c8a,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_40ad5764963816,h6000_q-001354_r+001850,hsub_iceland_main_island,OCEAN,False,0.001121879,0.000201,fb2d7fc435e5237c5f0b0e0544cfb47b4449a4a8ed36ce6e8e93906cb53622df,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_861746e0426cd0,h6000_q-001352_r+001850,hsub_iceland_main_island,OCEAN,False,0.008500879,0.039218,2a8db0f53557b2a12ff5a7c805b73acccd81b0c4d0cc88e22f829fe50eae88b0,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_db458fc6f82fa7,h6000_q-001351_r+001850,hsub_iceland_main_island,OCEAN,False,0.138544972,0.028823,f1f0ece394cd567c3fed30f12fbd4d3d4b2ac88cef062a5f9fd308e9ee402999,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_21cd086eeec2f8,h6000_q-001349_r+001850,hsub_iceland_main_island,OCEAN,False,0.180269404,0.141625,ee11b82204b16873fa1b27d516af1856a176624933c012971f9e04fe99f2307b,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_a3e201f8dbb5e5,h6000_q-001348_r+001850,hsub_iceland_main_island,OCEAN,False,2.603741648,0.46609,3f991b6a758916a43165fa7300997e1e88dbf409183aa60cd4d0b55b3af24506,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_9e3aff6f3b44cc,h6000_q-001345_r+001850,hsub_iceland_main_island,OCEAN,False,0.121106831,0.023072,f252f77be8d1902288c552f7a0c3d8de302afb3f148e7dd1ee47e60a6b35cdb7,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_1c295c204d17de,h6000_q-001350_r+001851,hsub_iceland_main_island,OCEAN,False,0.401917231,0.087965,58092cec5ea7603fbc91a25d56a306365269da9fe7404bd76e1d3036026c3e7f,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_cab38a230153da,h6000_q-001349_r+001851,hsub_iceland_main_island,OCEAN,False,2.683296906,0.490194,00a8612dd171bbd761b5b9247876e411c1454ca4c0ac58b4fe6eb72d21d3a9f6,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_05640af25ed3fa,h6000_q-001346_r+001851,hsub_iceland_main_island,OCEAN,False,0.48609107,0.10049,4ee7b544d25ff878e49513369304226a4e1aac66d13368b8c6e35017c1c56121,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_2e737849798d84,h6000_q-001345_r+001851,hsub_iceland_main_island,OCEAN,False,0.250348423,0.063825,3adee1b91a35ebb94bd07f4c6a7507c455f6dc7922dbce3bd76850e06da44aa0,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_1f43a182d8862b,h6000_q-001337_r+001851,hsub_iceland_main_island,OCEAN,False,1.467721287,0.263046,6a35b5d8bd4f8c631408454ee9ac2133ec11836c772b0488381e43968fdcd9bc,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_99d078ad6c037d,h6000_q-001336_r+001851,hsub_iceland_main_island,OCEAN,False,1.900804213,0.347297,9e706c1ffb51257b0e4f4a5c81fdc4782bbdc817234545face71e5ca33091337,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_6ca4d537609a79,h6000_q-001334_r+001851,hsub_iceland_main_island,OCEAN,False,1.079187467,0.193407,6036700cdbd9244f4db0c2033817ece6613ca21088df9956c9cf8a8306352e6b,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_9f9ee3073129cb,h6000_q-001333_r+001851,hsub_iceland_main_island,OCEAN,False,0.357714956,0.064095,1b6a00088b52391b4a683c14cb74a73dae0f6770738f9004ed794122233735d5,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_842fba535165e4,h6000_q-001332_r+001851,hsub_iceland_main_island,OCEAN,False,0.100237065,0.017959,7da3af7c6739381b2293cdbf4fdc3d55b2a40a6471f18f3a648eb381125be2ac,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_e04e2ff8ad5873,h6000_q-001331_r+001851,hsub_iceland_main_island,OCEAN,False,0.204913572,0.036715,0595c884641f68ca2397ffc3a218191a589c8ff8a6caebc017cab9e2e6d7d1fa,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_01a0cbea62d501,h6000_q-001330_r+001851,hsub_iceland_main_island,OCEAN,False,0.711319885,0.130332,7cd70f1de397ae7518a9041d1089ef480c0bdbd3958a573e4df4096e1095a933,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_c2752f53d7c99c,h6000_q-001349_r+001852,hsub_iceland_main_island,OCEAN,False,0.783642493,0.188754,84710e9b0c83b99acc5afc102dd09f9c4f8ecded36b9c6ba74fe9128b5eb8d0d,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_c5b909c405de07,h6000_q-001347_r+001852,hsub_iceland_main_island,OCEAN,False,2.569089855,0.479783,eee1e25986ad566f751613c6208ed802c760a63a60d01e258843254503c03ae9,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_486a2733e6d753,h6000_q-001344_r+001852,hsub_iceland_main_island,OCEAN,False,0.850216979,0.266986,00db382f64553fc39395909c94354d0740659a374d46841b875ece46246e5645,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_17cb1af6ac2e20,h6000_q-001343_r+001852,hsub_iceland_main_island,OCEAN,False,0.136443545,0.162833,3721b550090edae62f763dd466d48cfc6e84580f954d3c4fc84cdd25cb9e2887,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_127b7fe5c07ef5,h6000_q-001342_r+001852,hsub_iceland_main_island,OCEAN,False,0.845264359,0.156275,4621a0198e44728765c750f3877e60ea9b217c6d7b62c1c36310d1beefc41b62,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_f20cd55082fd62,h6000_q-001339_r+001852,hsub_iceland_main_island,OCEAN,False,0.194503904,0.045998,818d18056412bb4c29abe68deae236d0b1c72abda27e3551345e564b36f4c6c4,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_7015eb573679e9,h6000_q-001331_r+001852,hsub_iceland_main_island,OCEAN,False,0.278251135,0.049991,05b642c79ba7deab2ebdfe3e49d902841008c94ae0d4d74ee59cf9ebf2d0e81e,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_55ec277aad26bc,h6000_q-001349_r+001853,hsub_iceland_main_island,OCEAN,False,0.079825385,0.100737,541a21d89cf21de02280ea9dfa54f122dc8aa6a76f48da0792ae4b38011e43c2,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_3ed5f6c34b8eae,h6000_q-001348_r+001853,hsub_iceland_main_island,OCEAN,False,1.81207085,0.373597,f048e445da3181f019bfd87c3b43b007933325d9350369c35451c38d10736893,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_de7ce4c773d1a6,h6000_q-001332_r+001853,hsub_iceland_main_island,OCEAN,False,0.065229604,0.011726,d31dabeabad13c1e0f09320822d73ba807e0b50ef6e5ce79c3c9705dba036995,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_34330be37c652b,h6000_q-001340_r+001855,hsub_iceland_main_island,OCEAN,False,0.320215712,0.058801,502cf49bda0efd8e7dd4664a83cd7a2332137d8ca4cb5a24c8f8a1eeecb2a92d,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_ec84b0772abcd0,h6000_q-001339_r+001855,hsub_iceland_main_island,OCEAN,False,0.685753466,0.123912,ff9865758306ff65a15d61647ac727aa9350e594f92d40202ff7fff6b9a77c4e,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_24d1a74a2b1f1c,h6000_q-001338_r+001855,hsub_iceland_main_island,OCEAN,False,2.429363761,0.438747,91f4d4a9fefcb974e3db314258c7fd44c78944cdecc4d073719e74fba5ea60b7,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_dfd23e69d1dd8e,h6000_q-001335_r+001855,hsub_iceland_main_island,OCEAN,False,0.857010008,0.154645,2d66059a6d45407994d8c077dc1799051d39f78d3fd7b395da6be39c562f4f72,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_7f904a7c90945a,h6000_q-001342_r+001856,hsub_iceland_main_island,OCEAN,False,1.242522726,0.230032,ad9f32b6b31895aa51f37a7cccfdab099f6aeb59328ef74ea0f638ae91a94f14,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_cbe16bcdb001bd,h6000_q-001334_r+001856,hsub_iceland_main_island,OCEAN,False,0.078699907,0.014222,cb8fc466922a37c5782ec3b5fb7af070185d6db70fc38b32d194323d517e6fdd,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_819ff3bdcdd2e2,h6000_q-001347_r+001857,hsub_iceland_main_island,OCEAN,False,0.38547817,0.146657,7e9a7db0bb95a0fb2f64a8cb3935b12c2ea4e2537a87743a6cc5f0276db6aec7,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_0773f60a3fc1eb,h6000_q-001344_r+001857,hsub_iceland_main_island,OCEAN,False,0.557727347,0.136179,9a183ce89f80275b3904b0e49aa479fa29bb2707431afcc3316cd292318a620e,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_676ddb6a510a26,h6000_q-001334_r+001857,hsub_iceland_main_island,OCEAN,False,1.389136808,0.251396,0a93df543bc63c87761ca83a5eb9b420b6fdde31695f6f5fb351a67ad15774f1,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_d5c87b3b263525,h6000_q-001332_r+001857,hsub_iceland_main_island,OCEAN,False,0.081671426,0.014768,80307e7508023056fe6e652feb0d4ea6fbd07926568d04250aa9a837020af269,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_9c1ccc0d9e8783,h6000_q-001348_r+001858,hsub_iceland_main_island,OCEAN,False,0.067209467,0.079654,df70cc020a4ba37f1621f57b5ec4160501933db58c3adafaead0b8c12ab949f3,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_321b4eb3805b8a,h6000_q-001334_r+001858,hsub_iceland_main_island,OCEAN,False,2.318158855,0.420411,25e113de40345cc1ad744c7e6f53a509322d18675e68121ac52ecd04f3f7b062,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_3c0435e485987e,h6000_q-001332_r+001858,hsub_iceland_main_island,OCEAN,False,2.126305982,0.385263,17a0822aae927955adf71700690760c6677abbb66a6445b6814571c69ba09952,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_3b7629f90b7d0f,h6000_q-001320_r+001858,hsub_iceland_main_island,OCEAN,False,2.195533761,0.397761,9b7a0bdd2dcd16923f70f2ff8a906594ee944eee0f7da51d906898ef8c9038bb,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_c0ac49ce92744a,h6000_q-001348_r+001859,hsub_iceland_main_island,OCEAN,False,0.578410659,0.266256,4655536fc242278bb97f6705406a2a38008594591f966106088f934327637dad,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_866f7ac269b744,h6000_q-001347_r+001859,hsub_iceland_main_island,OCEAN,False,2.073646297,0.417832,96a00ca2a1e149c43af585f040ba42df2b916b3411593667eb476ce18dfd6e46,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_9671f4e7374dc9,h6000_q-001334_r+001859,hsub_iceland_main_island,OCEAN,False,0.852748589,0.154747,bd94b68e2ccdf27b3e4f0fc20d5dcde9bfaa47284ec54276a340bd15397f4294,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_fb46221956caf2,h6000_q-001333_r+001859,hsub_iceland_main_island,OCEAN,False,0.431913381,0.078398,f5ebe10b2d4b697e32340afd4e53f6297c06171d6470e853d5b657393de39322,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_f922d64c998849,h6000_q-001348_r+001860,hsub_iceland_main_island,OCEAN,False,0.117138335,0.02203,9fdda6b177bb5ae6a3a279172e0c52286750fbe9fc9b850e569d43167090a872,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_229355289b1918,h6000_q-001348_r+001861,hsub_iceland_main_island,OCEAN,False,0.443198818,0.0869,f0b18cfe0bea27f8e15ba561e05d699b447bae3e388720456e621dbaed199ebc,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_2213b570371f2c,h6000_q-001322_r+001861,hsub_iceland_main_island,OCEAN,False,1.476718903,0.268725,bb8341d2569de524ea35821758beeb30c605b3a075eec748731fe30b82b77542,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_ed53657804df1d,h6000_q-001347_r+001862,hsub_iceland_main_island,OCEAN,False,2.033776286,0.430924,dc5182faf7d18394ddaf396e231504da58af4ab7a048760b2d94b191003c0199,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
